id_str,user_id_str,in_reply_to_status_id_str,in_reply_to_user_id_str,created_at,in_reply_to_screen_name,source,user_name,user_screen_name,user_created_at,user_statuses_count,user_description,user_location,user_verified,user_followers_count,user_friends_count,user_url,text,entities_hashtags,entities_urls,entities_user_mentions,retweeted_status_id
1257418587159121923,1109355960,,,2020-05-04 21:15:27,,Twitter for Android,Olly,W0llyams,Mon Jan 21 15:55:14 +0000 2013,117225,https://t.co/yGUmhIB584,"England, United Kingdom",False,653,3806,https://t.co/aHIzwRaCov,"@DHSCgovuk @CMO_England @PHE_uk @NHSEngland @scotgovhealth @CMOWales @PublicHealthW @healthdpt @publichealthni 【3 May】I will voluntarily summarize the update data and make a line chart in real time to better understand the growth trend of the number of infected people.

Check more details in the data dashboard
https://t.co/SQw1mE8N05

190584 were confirmed as positive as of 9am today https://t.co/zrMjUNKO65",[],[],"[{'screen_name': 'Egbert_PengWu', 'name': 'Peng Wu', 'id': 1190405270750539776, 'id_str': '1190405270750539776', 'indices': [3, 17]}, {'screen_name': 'DHSCgovuk', 'name': 'Department of Health and Social Care', 'id': 37963496, 'id_str': '37963496', 'indices': [19, 29]}, {'screen_name': 'CMO_England', 'name': 'Professor Chris Whitty', 'id': 1178622443814084608, 'id_str': '1178622443814084608', 'indices': [30, 42]}, {'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [43, 50]}, {'screen_name': 'NHSEngland', 'name': 'NHS England and NHS Improvement', 'id': 551426814, 'id_str': '551426814', 'indices': [51, 62]}, {'screen_name': 'scotgovhealth', 'name': 'Scot Gov Health', 'id': 300205226, 'id_str': '300205226', 'indices': [63, 77]}, {'screen_name': 'CMOWales', 'name': 'Dr Frank Atherton', 'id': 1653209479, 'id_str': '1653209479', 'indices': [78, 87]}, {'screen_name': 'PublicHealthW', 'name': 'Public Health Wales', 'id': 394581961, 'id_str': '394581961', 'indices': [88, 102]}, {'screen_name': 'healthdpt', 'name': 'Department of Health', 'id': 296260628, 'id_str': '296260628', 'indices': [103, 113]}, {'screen_name': 'publichealthni', 'name': 'Public Health Agency', 'id': 64657405, 'id_str': '64657405', 'indices': [114, 129]}]",1257366918081765377
1257417993673494532,1187476504390688769,,,2020-05-04 21:13:06,,Twitter for Android,Josh T-W,JoshTW17,Thu Oct 24 21:10:52 +0000 2019,523,"UK COVID-19 Updates, and the latest Government advice and measures for the foreseeable furture.",,False,15,139,,"THREAD 1/2: #Coronavirus press conference slides (4 May 2020)

🔵 Five tests for adjusting the lockdown
🔵 Apple mobility trends data for UK – seven day rolling average
🔵 Daily tests (UK)
🔵 New cases (UK)

https://t.co/bX3d3ZfuGb https://t.co/yavey75xcv","[{'text': 'Coronavirus', 'indices': [33, 45]}]",[],"[{'screen_name': '10DowningStreet', 'name': 'UK Prime Minister', 'id': 14224719, 'id_str': '14224719', 'indices': [3, 19]}]",1257353998623027203
1257417910043230209,1025447508879790080,,,2020-05-04 21:12:46,,Twitter for Android,TessaOg,og_tessa,Fri Aug 03 18:25:12 +0000 2018,56977,"Socialist, atheist, stoner, retired econ. editor. Rarely respond to DMs, sorry about that.

A mad Trot, apparently. 🙄
#LabourLeaks

#WeDemandPPENow","Los Alcázares, Spain",False,8374,9180,,New statistics suggest that current fatality numbers may understate the damage https://t.co/jYWiVeoKxk,[],"[{'url': 'https://t.co/jYWiVeoKxk', 'expanded_url': 'https://econ.st/2Jx5CPF', 'display_url': 'econ.st/2Jx5CPF', 'indices': [97, 120]}]","[{'screen_name': 'TheEconomist', 'name': 'The Economist', 'id': 5988062, 'id_str': '5988062', 'indices': [3, 16]}]",1246641548843986945
1257417746607939584,2781868930,,,2020-05-04 21:12:07,,Twitter for iPad,Buchan,ArkBuchan,Tue Sep 23 21:40:46 +0000 2014,2763,,,False,178,494,,"BREAKING SCANDAL 

THE UK Government stopped the Scottish Gov from seeing vital data collected at rapid coronavirus testing sites across Scotland
Scottish and Welsh minister were granted access to the results,only weeks later according to the Guardian.",[],[],"[{'screen_name': '80_mcswan', 'name': 'THE BLACK SALTIRE#FBSI', 'id': 873736014967255040, 'id_str': '873736014967255040', 'indices': [3, 13]}]",1257351193417916416
1257417345661898752,1636476529,,,2020-05-04 21:10:31,,Twitter for iPhone,andreas petz,petz_a,Wed Jul 31 21:35:12 +0000 2013,5069,,,False,19,138,,New statistics suggest that current fatality numbers may understate the damage https://t.co/jYWiVeoKxk,[],"[{'url': 'https://t.co/jYWiVeoKxk', 'expanded_url': 'https://econ.st/2Jx5CPF', 'display_url': 'econ.st/2Jx5CPF', 'indices': [97, 120]}]","[{'screen_name': 'TheEconomist', 'name': 'The Economist', 'id': 5988062, 'id_str': '5988062', 'indices': [3, 16]}]",1246641548843986945
1257417132314329094,724703771775885312,,,2020-05-04 21:09:40,,Twitter for iPhone,Mark Holmes,HolmesMarkh,Mon Apr 25 20:56:58 +0000 2016,2437,,,False,64,58,,"BREAKING SCANDAL 

THE UK Government stopped the Scottish Gov from seeing vital data collected at rapid coronavirus testing sites across Scotland
Scottish and Welsh minister were granted access to the results,only weeks later according to the Guardian.",[],[],"[{'screen_name': '80_mcswan', 'name': 'THE BLACK SALTIRE#FBSI', 'id': 873736014967255040, 'id_str': '873736014967255040', 'indices': [3, 13]}]",1257351193417916416
1257416348063465474,1016352029743222785,,,2020-05-04 21:06:33,,Twitter for iPhone,WASH YOUR HANDS.,OTarlach,Mon Jul 09 16:03:01 +0000 2018,21865,Hate the reactionary right. Detest left wing globalist destroyers of European cultures. Gay and proud. Irish man first and foremost. 🇮🇪 First then the  🏳️‍🌈,,False,305,521,,"The HSE has said data used for Ireland’s new contact tracing app will not be held by the government in an effort to ensure the system is “less intrusive” for the public.

#coronavirus

https://t.co/QMC2mwjsjZ https://t.co/WFGgKBc6uE",[],[],"[{'screen_name': 'caulmick', 'name': 'Mick Caul', 'id': 305023825, 'id_str': '305023825', 'indices': [3, 12]}]",1257218650328780801
1257416045406621696,105935172,,,2020-05-04 21:05:21,,Twitter for Android,tony beristain,tonyberistain,Mon Jan 18 00:20:42 +0000 2010,42007,No me gustan los ejotes!,Ciudad de Mexico,False,848,1600,https://t.co/LcTUcwz4Js,"THREAD 1/2: #Coronavirus press conference slides (4 May 2020)

🔵 Five tests for adjusting the lockdown
🔵 Apple mobility trends data for UK – seven day rolling average
🔵 Daily tests (UK)
🔵 New cases (UK)

https://t.co/bX3d3ZfuGb https://t.co/yavey75xcv","[{'text': 'Coronavirus', 'indices': [33, 45]}]",[],"[{'screen_name': '10DowningStreet', 'name': 'UK Prime Minister', 'id': 14224719, 'id_str': '14224719', 'indices': [3, 19]}]",1257353998623027203
1257415857501765635,379166545,,,2020-05-04 21:04:36,,Twitter for Android,Andrew P Heathman,AndyHeathman,Sat Sep 24 13:51:13 +0000 2011,41225,"Plymouth: Argyle, Albion, Raiders, Glos Rugby & Glos cricket. GreenBay Packers, charity governance.",Greater Manchester,False,344,645,https://t.co/oFdiVzbKhB,"Outrageous for government to outsource new contact tracing system, and to Serco?!?

This company

❌falsified NHS data in GP out of hours service
❌ran inadequate breast cancer screening hotline
❌was charged with fraud in electronic tagging scandal

https://t.co/UqQsCuQkNS",[],[],"[{'screen_name': 'CatHobbs', 'name': 'Cat Hobbs', 'id': 284425919, 'id_str': '284425919', 'indices': [3, 12]}]",1257234637371441154
1257414464699281410,21914115,,,2020-05-04 20:59:04,,Twitter for Android,Jessica Hollinghurst,JessicaHol,Wed Feb 25 20:29:46 +0000 2009,109778,"Respect for the memory of Akong Rinpoche.
I am Buddhist, vegan and a cook.",SW Scotland,False,594,400,,"BREAKING SCANDAL 

THE UK Government stopped the Scottish Gov from seeing vital data collected at rapid coronavirus testing sites across Scotland
Scottish and Welsh minister were granted access to the results,only weeks later according to the Guardian.",[],[],"[{'screen_name': '80_mcswan', 'name': 'THE BLACK SALTIRE#FBSI', 'id': 873736014967255040, 'id_str': '873736014967255040', 'indices': [3, 13]}]",1257351193417916416
1257414322348871681,840841267642802179,,,2020-05-04 20:58:30,,Twitter for Android,Mark Conde,Condefucius,Sun Mar 12 08:25:55 +0000 2017,32103,,"Rhyl, Wales",False,553,728,,"Outrageous for government to outsource new contact tracing system, and to Serco?!?

This company

❌falsified NHS data in GP out of hours service
❌ran inadequate breast cancer screening hotline
❌was charged with fraud in electronic tagging scandal

https://t.co/UqQsCuQkNS",[],[],"[{'screen_name': 'CatHobbs', 'name': 'Cat Hobbs', 'id': 284425919, 'id_str': '284425919', 'indices': [3, 12]}]",1257234637371441154
1257413996010967040,2832518757,,,2020-05-04 20:57:12,,Twitter for iPhone,Peter Adshead,peter_adshead,Wed Oct 15 19:35:25 +0000 2014,2110,"Family and Manchester City, are everything to me. but not necessary in that order 😀 #ctid #mcfc","Manchester, England",False,1148,1732,,"THREAD 1/2: #Coronavirus press conference slides (4 May 2020)

🔵 Five tests for adjusting the lockdown
🔵 Apple mobility trends data for UK – seven day rolling average
🔵 Daily tests (UK)
🔵 New cases (UK)

https://t.co/bX3d3ZfuGb https://t.co/yavey75xcv","[{'text': 'Coronavirus', 'indices': [33, 45]}]",[],"[{'screen_name': '10DowningStreet', 'name': 'UK Prime Minister', 'id': 14224719, 'id_str': '14224719', 'indices': [3, 19]}]",1257353998623027203
1257413396414312449,1229072614850727936,,,2020-05-04 20:54:49,,Twitter for Android,Annie T Delaney 🌹⚫ = ❤,AnneDel81230567,Sun Feb 16 16:00:14 +0000 2020,6807,"Husband, 2 children, 4 grandchildren. Enjoy calligraphy and I am an acupuncturist. I also enjoy sport, reading and music.
A humanist.",,False,962,2558,,"Outrageous for government to outsource new contact tracing system, and to Serco?!?

This company

❌falsified NHS data in GP out of hours service
❌ran inadequate breast cancer screening hotline
❌was charged with fraud in electronic tagging scandal

https://t.co/UqQsCuQkNS",[],[],"[{'screen_name': 'CatHobbs', 'name': 'Cat Hobbs', 'id': 284425919, 'id_str': '284425919', 'indices': [3, 12]}]",1257234637371441154
1257412674595491841,942363254,,,2020-05-04 20:51:57,,Twitter for Android,Maya Winters - 🏴󠁧󠁢󠁳󠁣󠁴󠁿😃👍 - 🇬🇧🤮👎,MayaWintersSMS,Sun Nov 11 22:24:52 +0000 2012,39553,"Somebody once said:
There's only two ways to live our lives.
You take it as law that miracles don’t exist.
Or you can take as fact, everything is a miracle.","Glasgow, Scotland.",False,457,724,https://t.co/W93iWX8WR0,"BREAKING SCANDAL 

THE UK Government stopped the Scottish Gov from seeing vital data collected at rapid coronavirus testing sites across Scotland
Scottish and Welsh minister were granted access to the results,only weeks later according to the Guardian.",[],[],"[{'screen_name': '80_mcswan', 'name': 'THE BLACK SALTIRE#FBSI', 'id': 873736014967255040, 'id_str': '873736014967255040', 'indices': [3, 13]}]",1257351193417916416
1257411834342264839,958642995741581313,,,2020-05-04 20:48:37,,Twitter for iPhone,🇬🇧 Shanklin Conservatives 🇬🇧,ConservativesBQ,Wed Jan 31 10:07:55 +0000 2018,1207,News-Politics-Regeneration-Business-Finance-Neighbourhoods -Planning-Education-Adult & Social Care-Environment,"Shanklin, England",False,87,202,https://t.co/hdDqov9Us6,"THREAD 1/2: #Coronavirus press conference slides (4 May 2020)

🔵 Five tests for adjusting the lockdown
🔵 Apple mobility trends data for UK – seven day rolling average
🔵 Daily tests (UK)
🔵 New cases (UK)

https://t.co/bX3d3ZfuGb https://t.co/yavey75xcv","[{'text': 'Coronavirus', 'indices': [33, 45]}]",[],"[{'screen_name': '10DowningStreet', 'name': 'UK Prime Minister', 'id': 14224719, 'id_str': '14224719', 'indices': [3, 19]}]",1257353998623027203
1257411641366310912,1254749562633363456,,,2020-05-04 20:47:51,,Twitter for iPhone,Leaton Martins,Leatonmartins,Mon Apr 27 12:29:59 +0000 2020,227,"You can be anything you want, first believe it, second go for it...then success is sure! Add me up on Instagram @leatonmartins1","London, England",False,462,12,https://t.co/gEDQiBpEdp,"THREAD 1/2: #Coronavirus press conference slides (4 May 2020)

🔵 Five tests for adjusting the lockdown
🔵 Apple mobility trends data for UK – seven day rolling average
🔵 Daily tests (UK)
🔵 New cases (UK)

https://t.co/bX3d3ZfuGb https://t.co/yavey75xcv","[{'text': 'Coronavirus', 'indices': [33, 45]}]",[],"[{'screen_name': '10DowningStreet', 'name': 'UK Prime Minister', 'id': 14224719, 'id_str': '14224719', 'indices': [3, 19]}]",1257353998623027203
1257411369630121984,261326850,,,2020-05-04 20:46:46,,Twitter for iPhone,Digital@Diplomacy🌎🇪🇺,DiploDigital,Sat Mar 05 18:41:01 +0000 2011,20687,"#ThinkTank #DiploDigital in action🕊Founder,@MorganeBravo. #Digitaldiplomacy is solving #foreignpolicy problems using the #internet. #Diplomatie #AI #IA","Paris, Europe. Tweets FR/EN/ES",False,1337,3288,https://t.co/dgLIOxirZ3,"THREAD 1/2: #Coronavirus press conference slides (4 May 2020)

🔵 Five tests for adjusting the lockdown
🔵 Apple mobility trends data for UK – seven day rolling average
🔵 Daily tests (UK)
🔵 New cases (UK)

https://t.co/bX3d3ZfuGb https://t.co/yavey75xcv","[{'text': 'Coronavirus', 'indices': [33, 45]}]",[],"[{'screen_name': '10DowningStreet', 'name': 'UK Prime Minister', 'id': 14224719, 'id_str': '14224719', 'indices': [3, 19]}]",1257353998623027203
1257411158744731649,10908772,,,2020-05-04 20:45:56,,Twitter for iPhone,MorganeBRAVO 🇫🇷🇪🇺🌎🌏,MorganeBravo,Thu Dec 06 16:59:41 +0000 2007,72044,AvocatExpérienceDiplomatique🕊Founder #HUB & #ThinkTank #UE🇪🇺.@DiploDigital @EcologieI🌳 @MBDiplo @SuresnesDiplo @MBMexique #IA #AI #FutureOfEurope #Politique,"Paris, France. Tweets FR/EN/ES",False,3338,2778,https://t.co/KSKR6xJTqU,"THREAD 1/2: #Coronavirus press conference slides (4 May 2020)

🔵 Five tests for adjusting the lockdown
🔵 Apple mobility trends data for UK – seven day rolling average
🔵 Daily tests (UK)
🔵 New cases (UK)

https://t.co/bX3d3ZfuGb https://t.co/yavey75xcv","[{'text': 'Coronavirus', 'indices': [33, 45]}]",[],"[{'screen_name': '10DowningStreet', 'name': 'UK Prime Minister', 'id': 14224719, 'id_str': '14224719', 'indices': [3, 19]}]",1257353998623027203
1257410146285817861,2592070430,,,2020-05-04 20:41:55,,Twitter for iPhone,Europe@Mexique🇪🇺🇲🇽🇫🇷🌍,EuropeMex,Fri Jun 27 22:41:08 +0000 2014,39688,"Independent&Non-profit #ThinkTank #Europe - #Mexique,President&Founder @MorganeBravo. #HUB #UE🇪🇺@DiploDigital @EcologieI #Paris #DigitalDiplomacy #IA #AI","Paris,France. Tweets FR/EN/ES",False,1838,3306,https://t.co/vjaOemVzRm,"THREAD 1/2: #Coronavirus press conference slides (4 May 2020)

🔵 Five tests for adjusting the lockdown
🔵 Apple mobility trends data for UK – seven day rolling average
🔵 Daily tests (UK)
🔵 New cases (UK)

https://t.co/bX3d3ZfuGb https://t.co/yavey75xcv","[{'text': 'Coronavirus', 'indices': [33, 45]}]",[],"[{'screen_name': '10DowningStreet', 'name': 'UK Prime Minister', 'id': 14224719, 'id_str': '14224719', 'indices': [3, 19]}]",1257353998623027203
1257407421867319298,1102231740410662913,,,2020-05-04 20:31:05,,Twitter for iPhone,Stay Home,humble__aa,Sun Mar 03 15:38:20 +0000 2019,572,Punjabi ☬ | LDN,"London, England",False,7,52,,"@DHSCgovuk @CMO_England @PHE_uk @NHSEngland @scotgovhealth @CMOWales @PublicHealthW @healthdpt @publichealthni 【3 May】I will voluntarily summarize the update data and make a line chart in real time to better understand the growth trend of the number of infected people.

Check more details in the data dashboard
https://t.co/SQw1mE8N05

190584 were confirmed as positive as of 9am today https://t.co/zrMjUNKO65",[],[],"[{'screen_name': 'Egbert_PengWu', 'name': 'Peng Wu', 'id': 1190405270750539776, 'id_str': '1190405270750539776', 'indices': [3, 17]}, {'screen_name': 'DHSCgovuk', 'name': 'Department of Health and Social Care', 'id': 37963496, 'id_str': '37963496', 'indices': [19, 29]}, {'screen_name': 'CMO_England', 'name': 'Professor Chris Whitty', 'id': 1178622443814084608, 'id_str': '1178622443814084608', 'indices': [30, 42]}, {'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [43, 50]}, {'screen_name': 'NHSEngland', 'name': 'NHS England and NHS Improvement', 'id': 551426814, 'id_str': '551426814', 'indices': [51, 62]}, {'screen_name': 'scotgovhealth', 'name': 'Scot Gov Health', 'id': 300205226, 'id_str': '300205226', 'indices': [63, 77]}, {'screen_name': 'CMOWales', 'name': 'Dr Frank Atherton', 'id': 1653209479, 'id_str': '1653209479', 'indices': [78, 87]}, {'screen_name': 'PublicHealthW', 'name': 'Public Health Wales', 'id': 394581961, 'id_str': '394581961', 'indices': [88, 102]}, {'screen_name': 'healthdpt', 'name': 'Department of Health', 'id': 296260628, 'id_str': '296260628', 'indices': [103, 113]}, {'screen_name': 'publichealthni', 'name': 'Public Health Agency', 'id': 64657405, 'id_str': '64657405', 'indices': [114, 129]}]",1257366918081765377
1257406381294080003,857113664,,,2020-05-04 20:26:57,,Twitter for iPhone,Nicola Keaney,NicKeaney,Mon Oct 01 22:25:00 +0000 2012,90,Managing Editor-News @ITNProductions. Formerly @Dataminr | @SkyNews | @ITN | Breaking News Specialist | #OSINT | #Forbes30Under30 Alumni & Judge | 🌈,London/Dublin/Paris,True,5535,4318,https://t.co/A67JZaHQpE,I have yet to see one contact tracing app concept that will actually work. Peer-to-Peer BLE is the wrong technology for this. Inaccurate and zero privacy. Highly recommend not using any of these apps no matter where you are https://t.co/QQBTwoR0Pa,[],[],"[{'screen_name': 'ConallLaverty', 'name': 'Conall Laverty', 'id': 862796983, 'id_str': '862796983', 'indices': [3, 17]}]",1257402533850513410
1257406239102951426,101583970,,,2020-05-04 20:26:23,,Twitter for iPad,PMC,pmaciasc,Sun Jan 03 22:03:54 +0000 2010,77391,Since 1983...,MX,False,607,931,,"THREAD 1/2: #Coronavirus press conference slides (4 May 2020)

🔵 Five tests for adjusting the lockdown
🔵 Apple mobility trends data for UK – seven day rolling average
🔵 Daily tests (UK)
🔵 New cases (UK)

https://t.co/bX3d3ZfuGb https://t.co/yavey75xcv","[{'text': 'Coronavirus', 'indices': [33, 45]}]",[],"[{'screen_name': '10DowningStreet', 'name': 'UK Prime Minister', 'id': 14224719, 'id_str': '14224719', 'indices': [3, 19]}]",1257353998623027203
1257406203094863875,223070772,,,2020-05-04 20:26:14,,Twitter for Android,Carmen Aguilar García,C_AguilarGarcia,Sun Dec 05 08:58:40 +0000 2010,1351,"Data journalist at @SkyNews by @BCUMedia. Before, digital and TV reporter. Worked at @guardian @24horasTVN @telemadrid","London, England",False,1756,1982,https://t.co/PWEaLtVVfy,"Since the government advised people to stay home, traffic congestion across the UK has almost disappeared.

@SkyNews explored the TomTom data and visualized it across several Flourish templates – including a sneak peek of our new Heatmap template. 

👉🏻 https://t.co/JU4WEhg8p2 https://t.co/6C6EZAToi5",[],[],"[{'screen_name': 'f_l_o_u_r_i_s_h', 'name': 'Flourish', 'id': 733024864353845250, 'id_str': '733024864353845250', 'indices': [3, 19]}, {'screen_name': 'SkyNews', 'name': 'SkyNews', 'id': 7587032, 'id_str': '7587032', 'indices': [129, 137]}]",1257394154751041536
1257406148271132673,1183330568525795329,,,2020-05-04 20:26:01,,Twitter for Android,John 🏴󠁧󠁢󠁳󠁣󠁴󠁿,John94124804,Sun Oct 13 10:36:30 +0000 2019,187,,Scotland,False,53,157,,"BREAKING SCANDAL 

THE UK Government stopped the Scottish Gov from seeing vital data collected at rapid coronavirus testing sites across Scotland
Scottish and Welsh minister were granted access to the results,only weeks later according to the Guardian.",[],[],"[{'screen_name': '80_mcswan', 'name': 'THE BLACK SALTIRE#FBSI', 'id': 873736014967255040, 'id_str': '873736014967255040', 'indices': [3, 13]}]",1257351193417916416
1257405249586892800,1938649554,,,2020-05-04 20:22:27,,Twitter for iPhone,ftnPHOTOGRAPHY 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺,ftnPHOTOGRAPHY,Sat Oct 05 19:49:25 +0000 2013,13531,"Photographer living in Ayrshire, Scotland; specialising in black and white, landscapes, travel and people. Working with film and Fuji X digital cameras.",,False,150,263,,"BREAKING SCANDAL 

THE UK Government stopped the Scottish Gov from seeing vital data collected at rapid coronavirus testing sites across Scotland
Scottish and Welsh minister were granted access to the results,only weeks later according to the Guardian.",[],[],"[{'screen_name': '80_mcswan', 'name': 'THE BLACK SALTIRE#FBSI', 'id': 873736014967255040, 'id_str': '873736014967255040', 'indices': [3, 13]}]",1257351193417916416
1257403503426916355,337122110,,,2020-05-04 20:15:31,,Twitter for Android,Uilleam Payne,portoncraig,Sun Jul 17 13:55:48 +0000 2011,3599,The best place to defend is in the opposition penalty box.,"Ferryport on Craig, Scotland",False,482,597,,"BREAKING SCANDAL 

THE UK Government stopped the Scottish Gov from seeing vital data collected at rapid coronavirus testing sites across Scotland
Scottish and Welsh minister were granted access to the results,only weeks later according to the Guardian.",[],[],"[{'screen_name': '80_mcswan', 'name': 'THE BLACK SALTIRE#FBSI', 'id': 873736014967255040, 'id_str': '873736014967255040', 'indices': [3, 13]}]",1257351193417916416
1257403387727024128,21648409,,,2020-05-04 20:15:03,,Twitter for Android,GERRY MCKAY,gerry67,Mon Feb 23 12:19:14 +0000 2009,39509,"We did it by playing football;Pure, Beautiful, Inventive football Interests include all things Celtic, Politics, Social Justice and currents affairs.",West is best,False,1528,1968,,"BREAKING SCANDAL 

THE UK Government stopped the Scottish Gov from seeing vital data collected at rapid coronavirus testing sites across Scotland
Scottish and Welsh minister were granted access to the results,only weeks later according to the Guardian.",[],[],"[{'screen_name': '80_mcswan', 'name': 'THE BLACK SALTIRE#FBSI', 'id': 873736014967255040, 'id_str': '873736014967255040', 'indices': [3, 13]}]",1257351193417916416
1257403363945263104,1206700092046106624,,,2020-05-04 20:14:58,,Twitter Web App,Vista,WinLonghorn03,Mon Dec 16 22:18:42 +0000 2019,244,,,False,5,77,,"@DHSCgovuk @CMO_England @PHE_uk @NHSEngland @scotgovhealth @CMOWales @PublicHealthW @healthdpt @publichealthni 【3 May】62956 had coronavirus tests, 3985 were confirmed as positive, confirmed rate is 6.33%.

Check more details in the data dashboard 
https://t.co/SQw1mE8N05 https://t.co/A3oDID1CKb",[],[],"[{'screen_name': 'Egbert_PengWu', 'name': 'Peng Wu', 'id': 1190405270750539776, 'id_str': '1190405270750539776', 'indices': [3, 17]}, {'screen_name': 'DHSCgovuk', 'name': 'Department of Health and Social Care', 'id': 37963496, 'id_str': '37963496', 'indices': [19, 29]}, {'screen_name': 'CMO_England', 'name': 'Professor Chris Whitty', 'id': 1178622443814084608, 'id_str': '1178622443814084608', 'indices': [30, 42]}, {'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [43, 50]}, {'screen_name': 'NHSEngland', 'name': 'NHS England and NHS Improvement', 'id': 551426814, 'id_str': '551426814', 'indices': [51, 62]}, {'screen_name': 'scotgovhealth', 'name': 'Scot Gov Health', 'id': 300205226, 'id_str': '300205226', 'indices': [63, 77]}, {'screen_name': 'CMOWales', 'name': 'Dr Frank Atherton', 'id': 1653209479, 'id_str': '1653209479', 'indices': [78, 87]}, {'screen_name': 'PublicHealthW', 'name': 'Public Health Wales', 'id': 394581961, 'id_str': '394581961', 'indices': [88, 102]}, {'screen_name': 'healthdpt', 'name': 'Department of Health', 'id': 296260628, 'id_str': '296260628', 'indices': [103, 113]}, {'screen_name': 'publichealthni', 'name': 'Public Health Agency', 'id': 64657405, 'id_str': '64657405', 'indices': [114, 129]}]",1257367381644660738
1257403040988045313,1138351619542835200,,,2020-05-04 20:13:41,,Twitter for iPad,Eileen the Old Woman @ love my little doggies,EileenBuck13,Tue Jun 11 07:45:50 +0000 2019,63809,,East sussex,False,470,349,,"""Critics say the government ignored the threat. The government insists it followed the science, and the science suggested the threat, at the time, was low. Data changes, models change, advice changes.

""Science is not, well, an exact science."" 

https://t.co/7zl0oya6pB",[],[],"[{'screen_name': 'SteveBakerHW', 'name': 'Steve Baker MP', 'id': 15157283, 'id_str': '15157283', 'indices': [3, 16]}]",1252160518451802112
1257402870426632192,2827970162,,,2020-05-04 20:13:00,,Twitter for iPhone,Richard Gemmell🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿,RGemmell75,Tue Sep 23 12:17:35 +0000 2014,45727,Never let the haters spoil Scotland's political awakening. SNP Member Celtic FC 🏴󠁧󠁢󠁳󠁣󠁴󠁿🍀 HH,The Bluetoon,False,761,1350,,"BREAKING SCANDAL 

THE UK Government stopped the Scottish Gov from seeing vital data collected at rapid coronavirus testing sites across Scotland
Scottish and Welsh minister were granted access to the results,only weeks later according to the Guardian.",[],[],"[{'screen_name': '80_mcswan', 'name': 'THE BLACK SALTIRE#FBSI', 'id': 873736014967255040, 'id_str': '873736014967255040', 'indices': [3, 13]}]",1257351193417916416
1257402683838943232,388354970,,,2020-05-04 20:12:15,,Twitter for iPhone,miranda,NamFon001,Mon Oct 10 16:19:36 +0000 2011,9475,,,False,41,616,,"@DHSCgovuk @CMO_England @PHE_uk @NHSEngland @scotgovhealth @CMOWales @PublicHealthW @healthdpt @publichealthni 【3 May】I will voluntarily summarize the update data and make a line chart in real time to better understand the growth trend of the number of infected people.

Check more details in the data dashboard
https://t.co/SQw1mE8N05

190584 were confirmed as positive as of 9am today https://t.co/zrMjUNKO65",[],[],"[{'screen_name': 'Egbert_PengWu', 'name': 'Peng Wu', 'id': 1190405270750539776, 'id_str': '1190405270750539776', 'indices': [3, 17]}, {'screen_name': 'DHSCgovuk', 'name': 'Department of Health and Social Care', 'id': 37963496, 'id_str': '37963496', 'indices': [19, 29]}, {'screen_name': 'CMO_England', 'name': 'Professor Chris Whitty', 'id': 1178622443814084608, 'id_str': '1178622443814084608', 'indices': [30, 42]}, {'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [43, 50]}, {'screen_name': 'NHSEngland', 'name': 'NHS England and NHS Improvement', 'id': 551426814, 'id_str': '551426814', 'indices': [51, 62]}, {'screen_name': 'scotgovhealth', 'name': 'Scot Gov Health', 'id': 300205226, 'id_str': '300205226', 'indices': [63, 77]}, {'screen_name': 'CMOWales', 'name': 'Dr Frank Atherton', 'id': 1653209479, 'id_str': '1653209479', 'indices': [78, 87]}, {'screen_name': 'PublicHealthW', 'name': 'Public Health Wales', 'id': 394581961, 'id_str': '394581961', 'indices': [88, 102]}, {'screen_name': 'healthdpt', 'name': 'Department of Health', 'id': 296260628, 'id_str': '296260628', 'indices': [103, 113]}, {'screen_name': 'publichealthni', 'name': 'Public Health Agency', 'id': 64657405, 'id_str': '64657405', 'indices': [114, 129]}]",1257366918081765377
1257402651932835840,940512481163739136,,,2020-05-04 20:12:08,,Twitter for iPad,David Blake 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏳️‍🌈,Davidwblake52,Tue Dec 12 09:23:44 +0000 2017,7086,"Opiniated, Stubborn and fiercely Scottish! interests are Travel, Books Entertainment General News History Politics Science & Technology","Edinburgh, Scotland",False,168,322,,"BREAKING SCANDAL 

THE UK Government stopped the Scottish Gov from seeing vital data collected at rapid coronavirus testing sites across Scotland
Scottish and Welsh minister were granted access to the results,only weeks later according to the Guardian.",[],[],"[{'screen_name': '80_mcswan', 'name': 'THE BLACK SALTIRE#FBSI', 'id': 873736014967255040, 'id_str': '873736014967255040', 'indices': [3, 13]}]",1257351193417916416
